"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"37805","6","5","4","4","2","A","risky","blue","survey-likert","114","579283","0.0-5.0-0.0","54","low"
"83254","2","4","4","4","5","B","risky","blue","survey-likert","115","662540","0.0-5.0-1.0","54","low"
"31420","1","3","3","3","5","A","safe","red","survey-likert","116","693962","0.0-5.0-0.1","54","low"
"31766","4","4","4","4","3","B","safe","red","survey-likert","117","725730","0.0-5.0-1.1","54","low"
