"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"68211","2","1","3","1","4","A","safe","red","survey-likert","114","572228","0.0-5.0-0.0","58","low"
"38578","4","5","3","0","6","B","safe","red","survey-likert","115","610809","0.0-5.0-1.0","58","low"
"16079","6","6","6","6","0","A","risky","blue","survey-likert","116","626891","0.0-5.0-0.1","58","low"
"29821","0","1","0","0","0","B","risky","blue","survey-likert","117","656713","0.0-5.0-1.1","58","low"
