"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"21199","4","4","4","2","2","A","risky","blue","survey-likert","114","439692","0.0-5.0-0.0","47","low"
"23700","1","1","1","0","0","B","risky","blue","survey-likert","115","463395","0.0-5.0-1.0","47","low"
"11981","1","0","0","6","6","A","safe","red","survey-likert","116","475379","0.0-5.0-0.1","47","low"
"21173","5","6","6","0","1","B","safe","red","survey-likert","117","496555","0.0-5.0-1.1","47","low"
