"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"30865","4","2","1","3","2","A","risky","blue","survey-likert","114","506332","0.0-5.0-0.0","97","high"
"21948","5","6","6","6","6","B","risky","blue","survey-likert","115","528282","0.0-5.0-1.0","97","high"
"14517","0","0","0","0","6","A","safe","red","survey-likert","116","542802","0.0-5.0-0.1","97","high"
"10569","6","6","6","6","6","B","safe","red","survey-likert","117","553372","0.0-5.0-1.1","97","high"
