"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"41602","5","5","5","5","1","A","risky","red","survey-likert","114","512794","0.0-5.0-0.0","79","high"
"21972","2","2","2","2","2","B","risky","red","survey-likert","115","534768","0.0-5.0-1.0","79","high"
"11344","1","1","1","1","5","A","safe","blue","survey-likert","116","546115","0.0-5.0-0.1","79","high"
"11333","4","4","4","4","4","B","safe","blue","survey-likert","117","557450","0.0-5.0-1.1","79","high"
