"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"45325","2","1","1","5","4","A","safe","blue","survey-likert","114","407402","0.0-5.0-0.0","49","low"
"26170","4","5","4","4","5","B","safe","blue","survey-likert","115","433575","0.0-5.0-1.0","49","low"
"16644","6","6","6","1","1","A","risky","red","survey-likert","116","450222","0.0-5.0-0.1","49","low"
"22268","2","1","1","1","1","B","risky","red","survey-likert","117","472493","0.0-5.0-1.1","49","low"
