"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"79502","2","0","0","5","6","A","safe","red","survey-likert","114","487578","0.0-5.0-0.0","94","low"
"39355","6","6","5","6","6","B","safe","red","survey-likert","115","526936","0.0-5.0-1.0","94","low"
"22128","6","5","5","1","2","A","risky","blue","survey-likert","116","549066","0.0-5.0-0.1","94","low"
"35084","2","1","1","1","2","B","risky","blue","survey-likert","117","584152","0.0-5.0-1.1","94","low"
