"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""unknown"",""known"",""known"",""unknown""]","[50,70,60,55]","[40133,5517,3507,3510]","ellsberg-task","129","877025","0.0-6.0","4","low"
