"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""unknown"",""known"",""known"",""known""]","[50,70,60,55]","[22680,22247,15822,10764]","ellsberg-task","120","1119840","0.0-6.0","90","high"
