"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""unknown"",""known"",""known"",""known""]","[50,70,60,55]","[16005,4434,3326,3166]","ellsberg-task","117","647035","0.0-6.0","106","high"
