"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""unknown"",""known"",""known"",""unknown""]","[50,70,60,55]","[17864,8469,3251,2135]","ellsberg-task","126","697197","0.0-6.0","3","high"
