"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""known"",""unknown"",""known"",""known"",""known""]","[50,70,60,55]","[19979,8785,2500,2124]","ellsberg-task","117","922380","0.0-6.0","44","high"
