"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""known"",""unknown"",""known"",""unknown"",""known"",""unknown""]","[50,30,40,35]","[22207,12542,17708,13159]","ellsberg-task","120","722533","0.0-6.0","47","low"
