"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""unknown"",""known"",""unknown"",""unknown""]","[50,70,60,65]","[25718,20158,8623,7955]","ellsberg-task","117","752980","0.0-6.0","48","low"
