"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""known"",""unknown"",""known"",""known""]","[50,30,40,35]","[35442,10411,5705,7853]","ellsberg-task","117","715376","0.0-6.0","30","high"
