"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""known"",""unknown"",""unknown"",""known""]","[50,30,40,45]","[35351,8815,4951,5267]","ellsberg-task","117","798307","0.0-6.0","12","low"
