"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""unknown"",""known"",""known"",""known""]","[50,70,60,55]","[22463,8943,3946,5117]","ellsberg-task","120","959097","0.0-6.0","93","low"
