"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""known"",""known"",""unknown"",""known""]","[50,30,20,25]","[21005,16910,3216,6535]","ellsberg-task","123","787221","0.0-6.0","10","high"
