"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""known"",""unknown"",""known"",""known"",""unknown""]","[50,30,40,35]","[23281,9100,4743,4992]","ellsberg-task","117","763253","0.0-6.0","101","high"
