"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""unknown"",""known"",""unknown"",""known""]","[50,70,60,65]","[45393,11441,25143,7276]","ellsberg-task","120","1191684","0.0-6.0","114","high"
