"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"65273","red-8","2","4","6","5","6","6","6","4","1","5","1,6,8,9,2,4,0,3,5,7","risky","red","right","survey-likert","116","1796923","0.0-106.0-0.0","20900","low"
"19484","blue-63","5","4","5","3","3","3","5","5","3","6","1,6,8,9,2,4,0,3,5,7","safe","blue","left","survey-likert","117","1817616","0.0-106.0-0.1","20900","low"
