"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"87493","red-2","4","2","2","3","4","2","3","2","4","6","5,9,8,7,1,4,0,6,2,3","risky","red","right","survey-likert","107","782070","0.0-106.0-0.0","20902","low"
"41235","blue-193","3","3","1","2","4","2","4","2","5","6","5,9,8,7,1,4,0,6,2,3","safe","blue","left","survey-likert","108","824516","0.0-106.0-0.1","20902","low"
