"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"83364","red-50","2","5","0","2","1","1","2","5","4","3","2,0,8,7,9,6,5,1,4,3","safe","red","left","survey-likert","107","900267","0.0-106.0-0.0","20625","low"
"51860","blue-15","4","5","0","1","1","2","3","5","4","4","2,0,8,7,9,6,5,1,4,3","risky","blue","right","survey-likert","108","953346","0.0-106.0-0.1","20625","low"
