"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"101972","red-120","4","2","6","1","1","3","3","4","2","2","8,2,5,7,0,9,3,1,4,6","risky","red","right","survey-likert","107","736827","0.0-106.0-0.0","20700","low"
"29050","blue-144","1","4","1","3","4","2","3","3","2","4","8,2,5,7,0,9,3,1,4,6","safe","blue","left","survey-likert","108","767087","0.0-106.0-0.1","20700","low"
