"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"46930","blue-122","4","1","1","4","5","1","4","5","2","2","3,7,4,2,0,9,5,1,6,8","risky","blue","left","survey-likert","107","875098","0.0-106.0-0.0","20442","low"
"60681","red-134","4","1","2","5","4","2","4","4","2","2","3,7,4,2,0,9,5,1,6,8","safe","red","right","survey-likert","108","937021","0.0-106.0-0.1","20442","low"
