"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"42722","red-38","3","2","1","0","3","2","4","5","4","5","5,8,2,7,4,1,9,3,0,6","safe","red","left","survey-likert","107","741748","0.0-106.0-0.0","20209","high"
"30210","blue-201","4","2","3","1","3","3","4","4","4","5","5,8,2,7,4,1,9,3,0,6","risky","blue","right","survey-likert","108","773171","0.0-106.0-0.1","20209","high"
