"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"37454","red-69","6","6","6","0","3","0","0","0","0","6","1,3,2,6,8,4,9,7,5,0","safe","red","right","survey-likert","107","733949","0.0-106.0-0.0","20434","low"
"30238","blue-146","6","6","6","0","3","0","0","0","3","6","1,3,2,6,8,4,9,7,5,0","risky","blue","left","survey-likert","108","765405","0.0-106.0-0.1","20434","low"
