"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"577886","red-26","2","5","4","2","2","2","4","6","5","3","4,1,3,5,6,8,9,0,2,7","safe","red","left","survey-likert","107","2817788","0.0-106.0-0.0","20888","low"
"78413","blue-46","2","2","5","2","6","4","4","5","4","3","4,1,3,5,6,8,9,0,2,7","risky","blue","right","survey-likert","108","2897408","0.0-106.0-0.1","20888","low"
