"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"57277","blue-179","1","2","2","2","4","2","5","3","3","6","4,5,6,8,0,7,2,9,3,1","safe","blue","left","survey-likert","107","764708","0.0-106.0-0.0","20347","high"
"39856","red-27","1","2","1","4","5","5","6","4","5","5","4,5,6,8,0,7,2,9,3,1","risky","red","right","survey-likert","108","805773","0.0-106.0-0.1","20347","high"
