"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"65036","red-185","1","5","5","2","4","5","3","4","3","3","4,8,0,1,5,9,3,6,2,7","risky","red","right","survey-likert","113","993488","0.0-106.0-0.0","21596","high"
"33562","blue-30","2","4","2","2","5","5","4","4","2","4","4,8,0,1,5,9,3,6,2,7","safe","blue","left","survey-likert","114","1028266","0.0-106.0-0.1","21596","high"
