"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"42638","red-163","4","4","4","4","4","2","3","3","4","3","4,9,2,3,5,1,0,8,6,7","safe","red","right","survey-likert","107","1128706","0.0-106.0-0.0","21228","high"
"28910","blue-155","2","2","4","4","3","4","4","2","2","2","4,9,2,3,5,1,0,8,6,7","risky","blue","left","survey-likert","108","1158833","0.0-106.0-0.1","21228","high"
