"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"76500","blue-3","2","4","4","2","5","3","2","5","2","4","0,6,9,1,7,3,2,5,4,8","risky","blue","left","survey-likert","107","750702","0.0-106.0-0.0","20291","low"
"41931","red-74","1","4","5","1","4","2","2","4","3","4","0,6,9,1,7,3,2,5,4,8","safe","red","right","survey-likert","108","793852","0.0-106.0-0.1","20291","low"
