"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"74025","red-75","6","6","3","3","3","6","6","4","3","2","0,3,4,5,8,1,2,6,9,7","risky","red","left","survey-likert","107","831550","0.0-106.0-0.0","21297","low"
"25524","blue-56","6","4","5","3","3","6","6","5","5","4","0,3,4,5,8,1,2,6,9,7","safe","blue","right","survey-likert","108","858288","0.0-106.0-0.1","21297","low"
