"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"51974","blue-65","6","1","0","6","6","6","0","6","4","1","5,3,2,9,7,6,1,4,0,8","safe","blue","right","survey-likert","107","825861","0.0-106.0-0.0","20327","high"
"47348","red-38","3","2","3","6","5","5","4","2","6","4","5,3,2,9,7,6,1,4,0,8","risky","red","left","survey-likert","108","874438","0.0-106.0-0.1","20327","high"
