"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"53087","red-176","0","0","0","6","4","4","0","6","1","5","8,0,2,7,4,5,3,9,1,6","safe","red","left","survey-likert","107","812450","0.0-106.0-0.0","21771","high"
"25457","blue-168","0","0","0","5","5","5","0","5","0","5","8,0,2,7,4,5,3,9,1,6","risky","blue","right","survey-likert","108","839118","0.0-106.0-0.1","21771","high"
