"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"51879","blue-54","0","0","5","6","4","4","0","5","2","5","9,8,3,2,6,1,7,0,4,5","risky","blue","right","survey-likert","107","688729","0.0-106.0-0.0","20233","low"
"44434","red-196","1","0","5","6","2","4","1","4","4","4","9,8,3,2,6,1,7,0,4,5","safe","red","left","survey-likert","108","734370","0.0-106.0-0.1","20233","low"
