"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"73838","red-167","1","5","2","3","3","5","4","2","1","5","4,0,9,5,8,1,2,6,7,3","risky","red","left","survey-likert","107","1052904","0.0-106.0-0.0","20824","low"
"46964","blue-199","2","4","2","5","5","2","4","0","1","6","4,0,9,5,8,1,2,6,7,3","safe","blue","right","survey-likert","108","1101080","0.0-106.0-0.1","20824","low"
