"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"47710","red-66","5","5","3","3","3","3","3","3","3","3","2,5,9,0,8,3,4,1,6,7","risky","red","right","survey-likert","110","1046098","0.0-106.0-0.0","20831","high"
"26540","blue-186","3","3","3","3","3","3","3","3","4","4","2,5,9,0,8,3,4,1,6,7","safe","blue","left","survey-likert","111","1073846","0.0-106.0-0.1","20831","high"
