"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"205416","red-32","4","4","3","3","3","3","3","3","4","4","0,8,7,6,5,3,1,4,9,2","safe","red","left","survey-likert","107","1672168","0.0-106.0-0.0","20481","high"
"80847","blue-76","4","4","3","3","3","3","4","3","3","4","0,8,7,6,5,3,1,4,9,2","risky","blue","right","survey-likert","108","1754224","0.0-106.0-0.1","20481","high"
