"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"59880","blue-117","4","2","2","5","5","6","4","5","5","2","8,2,1,9,7,3,5,6,4,0","risky","blue","left","survey-likert","107","600427","0.0-106.0-0.0","20494","high"
"32238","red-201","6","0","0","6","6","0","6","6","6","0","8,2,1,9,7,3,5,6,4,0","safe","red","right","survey-likert","108","633877","0.0-106.0-0.1","20494","high"
