"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"48626","red-158","2","1","6","1","5","0","2","5","6","3","4,8,0,5,1,6,7,2,3,9","risky","red","right","survey-likert","107","758348","0.0-106.0-0.0","20920","high"
"45013","blue-123","0","0","3","4","1","4","5","1","4","6","4,8,0,5,1,6,7,2,3,9","safe","blue","left","survey-likert","108","804574","0.0-106.0-0.1","20920","high"
