"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"34283","blue-25","3","4","3","3","4","4","3","3","3","3","4,7,5,6,8,3,9,2,0,1","risky","blue","left","survey-likert","110","601231","0.0-106.0-0.0","20810","high"
"17315","red-185","4","3","3","4","3","4","4","3","3","4","4,7,5,6,8,3,9,2,0,1","safe","red","right","survey-likert","111","619756","0.0-106.0-0.1","20810","high"
