"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"291953","red-132","1","4","2","6","2","6","4","4","4","3","1,9,4,2,6,0,8,5,3,7","safe","red","right","survey-likert","110","1135715","0.0-106.0-0.0","21813","low"
"65382","blue-79","6","4","0","6","0","6","3","4","4","1","1,9,4,2,6,0,8,5,3,7","risky","blue","left","survey-likert","111","1202312","0.0-106.0-0.1","21813","low"
