"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"84104","blue-34","0","6","6","5","3","5","5","1","3","1","9,2,1,3,7,0,5,6,4,8","risky","blue","left","survey-likert","107","15523580","0.0-106.0-0.0","21461","high"
"42937","red-191","3","6","5","5","3","5","3","3","1","2","9,2,1,3,7,0,5,6,4,8","safe","red","right","survey-likert","108","15567726","0.0-106.0-0.1","21461","high"
