"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"39466","red-84","4","4","5","2","4","4","3","4","5","3","7,4,2,1,9,3,8,0,6,5","risky","red","right","survey-likert","116","41379132","0.0-106.0-0.0","20621","low"
"25278","blue-200","4","3","4","3","4","3","4","3","4","3","7,4,2,1,9,3,8,0,6,5","safe","blue","left","survey-likert","117","41405617","0.0-106.0-0.1","20621","low"
