"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"138445","red-54","4","4","1","2","3","3","3","3","1","4","4,2,8,9,0,5,7,6,3,1","safe","red","left","survey-likert","107","982812","0.0-106.0-0.0","20828","high"
"40935","blue-102","3","3","3","3","4","3","3","2","2","4","4,2,8,9,0,5,7,6,3,1","risky","blue","right","survey-likert","108","1024976","0.0-106.0-0.1","20828","high"
