"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"77831","blue-190","1","0","6","6","6","6","3","4","2","4","6,8,9,1,3,0,5,4,7,2","risky","blue","left","survey-likert","107","1673055","0.0-106.0-0.0","21520","low"
"48950","red-51","5","1","6","4","6","6","4","2","4","4","6,8,9,1,3,0,5,4,7,2","safe","red","right","survey-likert","108","1723229","0.0-106.0-0.1","21520","low"
