"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"71546","blue-39","4","6","2","5","4","2","1","6","2","2","3,1,9,5,2,6,4,0,7,8","risky","blue","right","survey-likert","107","820680","0.0-106.0-0.0","20562","high"
"37575","red-177","5","6","1","1","5","1","1","6","1","1","3,1,9,5,2,6,4,0,7,8","safe","red","left","survey-likert","108","859464","0.0-106.0-0.1","20562","high"
