"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"106116","blue-141","4","1","5","4","4","3","2","1","2","1","1,8,2,5,0,4,6,7,9,3","risky","blue","left","survey-likert","107","970674","0.0-106.0-0.0","20431","high"
"68445","red-50","4","1","5","4","5","1","4","2","2","1","1,8,2,5,0,4,6,7,9,3","safe","red","right","survey-likert","108","1040333","0.0-106.0-0.1","20431","high"
