"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"79689","blue-129","0","4","6","5","2","4","3","4","2","1","1,8,6,3,0,9,5,4,7,2","risky","blue","left","survey-likert","107","762755","0.0-106.0-0.0","21775","high"
"41312","red-113","0","4","6","5","2","6","5","6","6","1","1,8,6,3,0,9,5,4,7,2","safe","red","right","survey-likert","108","805275","0.0-106.0-0.1","21775","high"
