"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"72995","red-33","2","4","5","4","0","4","3","1","5","6","2,7,9,3,6,0,1,4,8,5","risky","red","left","survey-likert","107","1362913","0.0-106.0-0.0","21405","high"
"95504","blue-23","1","4","5","2","4","2","1","3","5","5","2,7,9,3,6,0,1,4,8,5","safe","blue","right","survey-likert","108","1459642","0.0-106.0-0.1","21405","high"
