"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"111557","blue-104","4","3","1","4","4","4","2","4","3","3","3,7,8,9,5,6,2,4,1,0","safe","blue","right","survey-likert","107","792488","0.0-106.0-0.0","20665","low"
"60267","red-39","4","4","3","4","4","4","4","4","5","4","3,7,8,9,5,6,2,4,1,0","risky","red","left","survey-likert","108","853978","0.0-106.0-0.1","20665","low"
