"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"66348","blue-98","2","3","3","1","1","3","2","1","2","2","1,8,0,2,7,3,9,6,4,5","risky","blue","left","survey-likert","107","613301","0.0-106.0-0.0","21378","low"
"35106","red-95","2","4","4","4","3","3","3","4","4","3","1,8,0,2,7,3,9,6,4,5","safe","red","right","survey-likert","108","649616","0.0-106.0-0.1","21378","low"
