"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"43002","blue-41","6","6","0","4","0","0","6","5","5","0","3,2,8,5,7,9,1,6,0,4","risky","blue","right","survey-likert","107","548428","0.0-106.0-0.0","20462","low"
"34432","red-24","6","6","0","5","0","0","5","1","5","0","3,2,8,5,7,9,1,6,0,4","safe","red","left","survey-likert","108","584074","0.0-106.0-0.1","20462","low"
