"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"99001","red-67","2","5","4","4","5","5","5","4","5","6","0,9,1,4,2,7,6,3,5,8","risky","red","right","survey-likert","107","723080","0.0-106.0-0.0","20898","low"
"62868","blue-15","5","3","4","2","6","2","4","5","4","5","0,9,1,4,2,7,6,3,5,8","safe","blue","left","survey-likert","108","787161","0.0-106.0-0.1","20898","low"
