"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"50905","red-198","4","4","5","5","5","5","1","4","4","1","8,4,6,5,7,9,0,3,2,1","safe","red","right","survey-likert","107","637321","0.0-106.0-0.0","20812","low"
"41148","blue-147","4","5","5","2","5","5","3","4","4","3","8,4,6,5,7,9,0,3,2,1","risky","blue","left","survey-likert","108","679680","0.0-106.0-0.1","20812","low"
