"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"88144","blue-53","4","2","4","4","4","4","4","3","4","4","0,7,3,8,9,4,6,5,1,2","risky","blue","right","survey-likert","107","868416","0.0-106.0-0.0","20437","high"
"38006","red-6","4","2","4","4","4","4","4","4","4","4","0,7,3,8,9,4,6,5,1,2","safe","red","left","survey-likert","108","907632","0.0-106.0-0.1","20437","high"
