"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"82122","red-143","6","0","0","6","0","6","6","6","0","6","6,2,0,9,1,7,4,3,8,5","safe","red","left","survey-likert","107","3516666","0.0-106.0-0.0","20499","high"
"54398","blue-133","4","2","4","4","2","3","4","4","4","2","6,2,0,9,1,7,4,3,8,5","risky","blue","right","survey-likert","108","3572276","0.0-106.0-0.1","20499","high"
