"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"33547","red-18","2","6","4","5","3","3","3","3","3","3","6,2,3,8,5,1,4,0,9,7","risky","red","right","survey-likert","107","877136","0.0-106.0-0.0","20504","high"
"15380","blue-49","3","3","3","3","3","3","3","3","3","3","6,2,3,8,5,1,4,0,9,7","safe","blue","left","survey-likert","108","893728","0.0-106.0-0.1","20504","high"
