"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"65346","red-120","1","1","5","5","4","3","3","4","4","3","4,7,3,5,1,2,8,9,0,6","risky","red","right","survey-likert","110","830881","0.0-106.0-0.0","21291","low"
"75548","blue-136","1","1","5","4","3","3","3","4","4","4","4,7,3,5,1,2,8,9,0,6","safe","blue","left","survey-likert","111","907636","0.0-106.0-0.1","21291","low"
