"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"40854","red-78","1","5","2","4","4","2","2","4","2","4","4,3,6,1,0,7,5,9,8,2","risky","red","left","survey-likert","113","733099","0.0-106.0-0.0","20324","low"
"29869","blue-121","5","2","5","1","1","5","5","4","0","1","4,3,6,1,0,7,5,9,8,2","safe","blue","right","survey-likert","114","764177","0.0-106.0-0.1","20324","low"
