"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"63630","red-164","2","2","2","5","2","4","2","4","2","2","0,6,4,1,7,2,8,3,9,5","safe","red","right","survey-likert","107","862825","0.0-106.0-0.0","20822","low"
"36643","blue-161","4","2","2","4","2","5","2","4","3","2","0,6,4,1,7,2,8,3,9,5","risky","blue","left","survey-likert","108","900677","0.0-106.0-0.1","20822","low"
