"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"40791","red-80","0","6","1","5","0","0","6","6","0","0","5,1,4,2,6,8,0,3,9,7","safe","red","right","survey-likert","107","720739","0.0-106.0-0.0","20224","low"
"36239","blue-112","0","6","3","6","4","0","6","6","0","0","5,1,4,2,6,8,0,3,9,7","risky","blue","left","survey-likert","108","758203","0.0-106.0-0.1","20224","low"
