"rt","stimulus","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"41611","blue-50","0","4","3","3","3","3","3","3","3","4","4,6,8,0,2,7,3,1,9,5","safe","blue","left","survey-likert","107","662267","0.0-106.0-0.0","21389","high"
"24302","red-111","0","4","3","3","3","3","3","3","3","4","4,6,8,0,2,7,3,1,9,5","risky","red","right","survey-likert","108","687778","0.0-106.0-0.1","21389","high"
